Souce:  Handshake export,,,,,,,,,,,,,,,,,,,,,
Employer ID,Employer Name,Employer Industry,Description,Website,Division,Employment Types,Jobs on Handshake,Job Titles,Majors,Major Groups,Combined Majors,Job Types,School Years,US work authorization required?,Accepts OPT/CPT candidates?,Willing to sponsor candidate?,Does your company have an Indiana facility?,Is your company headquartered in Indiana?,Is your employer a Third Party Recruiter/Staffing Agency?,Does your employer hire freshmen for summer internships?,Is this your employer's first fair to attend at Rose-Hulman?
17646,International Paper,Manufacturing,"At International Paper, we transform renewable resources into products people depend on every day. As a world-leading producer of fiber-based products, we create packaging solutions that protect and promote goods, enable worldwide commerce and help keep consumers safe.",https://www.internationalpaper.com/students,Mill Manufacturing Recruiting,Full-Time,"Manufacturing Engineer, Manufacturing Engineer Intern/Co-Op","Manufacturing Engineer, Manufacturing Engineer Intern/Co-Op",,"Aerospace Engineering, Agriculture & Biological Engineering, Automation Engineering, Automotive Engineering, Biomedical Engineering, Chemical Engineering, Civil/Environmental Engineering, Computer Engineering, Construction Engineering, Electrical Engineering, Energy Engineering, General Engineering, Industrial Engineering, Materials Science & Engineering, Mechanical Engineering, Network Engineering, Nuclear Engineering, Packaging Engineering","Biochemistry, Biochemistry & Molecular Biology, Biology, Biomedical Engineering, Chemical Engineering, Civil Engineering, Computational Science, Computer Engineering, Computer Science, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), Environmental Engineering, Environmental Engineering (MS), International Computer Science, Mechanical Engineering, Nanoengineering, Optical Engineering, Software Engineering, Syst. Engr & Mgmt Internat'l",Internship,"Senior, Junior, Sophomore",TRUE,FALSE,FALSE,Yes,No,No,No,No
11244,Federal Home Loan Bank of Indianapolis,Commercial Banking & Credit,"FHLBI is one of 11 regional banks that make up the Federal Home Loan Bank System. FHLBanks are government-sponsored enterprises created by Congress to ensure access to low-cost funding for their member financial institutions. FHLBanks are privately capitalized and funded, and receive no Congressional appropriations. The FHLBI is owned by its approximately 400 Indiana and Michigan financial institution members.",http://www.fhlbi.com,,Full-Time,,"Senior Model Risk Analyst or Model Risk Lead, Model Risk Analyst II, Senior Quantitative Modeling/Research Analyst, Senior Depository Credit Risk Analyst",,"Economics, Finance & Financial Management, Mathematics, Statistics","Biomathematics, Computer Science, Data Science, Economics, Engineering Design, International Computer Science, Mathematics, Software Engineering","Internship, Job","Alumni, Postdoctoral Studies, Doctorate, Masters of Business Administration, Masters, Senior",TRUE,FALSE,FALSE,Yes,Yes,No,No,No
941249,Atlas Copco Vacuum,Manufacturing,"Join us on our journey for a better tomorrow
At Atlas Copco, our solutions are a key part of most industries - electronics, medical research, renewable energy, food production, infrastructure and many more. Working with us means working with the latest technologies and groundbreaking, sustainable innovations.

Diverse by nature and inclusive by choice
Bright ideas come from all of us. The more unique perspectives we embrace, the more innovative we are. Together we build a culture where difference is valued and we share a deep sense of purpose and belonging.",https://www.atlascopco.com/en-us/vacuum-solutions,,"Full-Time, Part-Time",,"Electrical Engineer, Manufacturing Engineer",,"Electrical Engineering, Electrical Engineering Technologies & Technicians, Industrial Engineering, Industrial Production Technologies & Technicians, Mechanical Engineering, Mechanical Engineering Technologies & Technicians","Biomedical Engineering, Chemical Engineering, Computer Engineering, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), Mechanical Engineering, Software Engineering","Internship, Job","Alumni, Doctorate, Masters of Business Administration, Masters, Senior, Junior",TRUE,TRUE,FALSE,Yes,Yes,No,No,Yes
1020770,Intelligent Living Solutions,Construction,"At Intelligent Living Solutions, we pride ourselves on reliability, great communication, integrity, and quality. We are experts in cutting edge technology and how it can be integrated, making life simpler, safer, and more enjoyable for our clients. We encourage our team members to embody our core values; excellence, innovation, ownership, synergy, and growth. ",https://intelligentlivingindy.com/,,Full-Time,,Engineer,"Computer Engineering, Electrical Engineering",,"Computer Engineering, Electrical Engineering",Job,Senior,TRUE,FALSE,FALSE,Yes,Yes,No,No,No
369615,CE Solutions,Civil Engineering,"With a purpose to â€œmake a difference in the quality of life in the communities where we work,â€ CE Solutions focuses its structural engineering practice on providing exceptional service to public and private clients on a range of building types.  

Demonstrating care is central to the way CE Solutions approaches
its work.

We take great care in the structural engineering solutions we design. CE Solutions approaches each project with thoroughness, attention to detail, constructability and personalized service that create both peace of mind and a successful outcome for our clients. 

We also care about the individuals we work with and the communities our projects serve. Steve Osborn established CE Solutions in 1998 on the principles of solid relationships, mutual respect, integrity and ethical practice. Our structural engineers strive to make each project an enjoyable and memorable experience that contributes to a lasting relationship with our clients and partners.",https://www.cesolutionsinc.com/,,"Full-Time, Part-Time",,"Structural Engineering Intern, Structural Engineering Project Manager",Civil Engineering,Civil/Environmental Engineering,"Civil Engineering, Environmental Engineering, Environmental Engineering (MS)","Internship, Job","Masters, Senior, Junior, Sophomore, Freshman",TRUE,TRUE,FALSE,Yes,Yes,No,Yes,No
165802,Kimball Electronics - Indianapolis,Manufacturing,"Kimball Medical Solutions is a growing single-source partner for medical contract manufacturing, offering end-to-end services across the entire product lifecycle. Our capabilities include: Design & Engineering, Prototyping & NPI, Manufacturing & Testing, and Product Transfers. We specialize in single-use devices, drug delivery systems, medical electronics, and device assembly. Kimball Medical Solutions positions itself as a trusted partner for companies in the medical device space, offering tailored solutions that meet stringent industry standards and accelerate time to market. We are located in Indianapolis, IN.",https://www.kimballelectronics.com/,,Full-Time,,None,,"Aerospace Engineering, Automation Engineering, Biochemistry, Biomedical Engineering, Biotechnology, Computer Engineering, Computer Engineering Technologies & Technicians, Computer Programming, Computer Science, Computer Systems Networking & Telecommunications, Cyber Security, Data Mining, Data Science, Drafting/Design Engineering Technologies & Technicians, Electrical/Electronics Maintenance and Repair Technologies, Electrical Engineering, Electrical Engineering Technologies & Technicians, Electromechanical Instrumentation and Maintenance Technologies & Technicians, Environmental Control and Systems Technologies & Technicians, Environmental Management & Sciences, General Engineering, Industrial Engineering, Industrial Production Technologies & Technicians, Information Systems Management, Materials Science & Engineering, Mechanical Engineering, Mechanical Engineering Technologies & Technicians, Metalworking and Plasticworking, Microbiology, Packaging Engineering, Quality Control and Safety Technologies & Technicians, Science Technologies & Technicians, Software Design, Statistics, User Experience/Social Computing","Applied Biology, Biochemistry, Biochemistry & Molecular Biology, Biochem & Molecular Biology, Biology, Biomathematics, Biomedical Engineering, Chemical Engineering, Civil Engineering, Computational Science, Computer Engineering, Computer Science, Data Science, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), Environmental Engineering, Environmental Engineering (MS), International Computer Science, Mathematics, Mechanical Engineering, Nanoengineering, Optical Engineering, Software Engineering, Syst. Engr & Mgmt Internat'l","Internship, Job","Alumni, Second Year Community / Technical College, First Year Community / Technical College, Certificate Program, Masters of Business Administration, Masters, Senior, Junior, Sophomore, Freshman",TRUE,TRUE,TRUE,Yes,Yes,No,Yes,Yes
37884,Simpson Gumpertz & Heger,Civil Engineering,"Simpson Gumpertz & Heger (SGH) is a national engineering firm committed to delivering holistic advice for our clientsâ€™ most complex challenges. We leverage our collective and diverse experience, technical expertise, and industry knowledge of structures and building enclosures, advanced analysis, code consulting, and applied science & research to deliver unrivaled, comprehensive solutions that drive superior performance. With more than 750 employees in nine office locations throughout the United States, SGHâ€™s industry-leading teams constantly seek to advance the meaning of whatâ€™s possible.
",http://www.sgh.com/,,"Full-Time, Part-Time",,None,,"Civil/Environmental Engineering, Construction Engineering, Materials Science & Engineering, Mechanical Engineering, Nuclear Engineering, Physics","Chemical Engineering, Civil Engineering, Computer Engineering, Computer Science, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), Engineering Physics, Environmental Engineering, Environmental Engineering (MS), Mechanical Engineering, Nanoengineering, Optical Engineering, Physics, Software Engineering","Cooperative Education, Internship, Job","Doctorate, Masters, Senior, Junior",TRUE,TRUE,TRUE,No,No,No,No,Yes
53326,"Allegro MicroSystems, LLC",Manufacturing,"Allegro MicroSystems is a global leader in sensing and power solutions, driving e-mobility, clean energy, automation, and robotics forward. Our mission is to lead the world toward a safer, more sustainable, and autonomous future by developing high-performance semiconductors. We specialize in innovative magnetic sensors and power ICs that enable critical applications in automotive, industrial, and consumer markets. At Allegro, we live by our core values: ""Innovation with Purpose,"" ""Customers First,"" and ""One Allegro."" Join our collaborative team to make a tangible impact, shape the future of technology, and contribute to solutions that make a difference.",http://www.allegromicro.com,,Full-Time,,"Test Engineer, Product Marketing Rotation Engineer",,"Computer Engineering, Electrical Engineering","Computer Engineering, Electrical & Computer Engr, Electrical Engineering, Engineering Design","Internship, Job","Masters, Senior",TRUE,FALSE,FALSE,No,No,No,No,No
878906,Magnus Engineering,Civil Engineering,"Magnus is a Structural Engineering firm providing design, inspection/assessment, construction administration and inspection services.

From the rapid deployment of large, new construction buildings for hyperscale (Microsoft, AWS, Meta, etc.) AI Data Center campuses to the adaptive reuse of historic metropolitan high-rises for Edge Network sites necessary to support ever-growing connectivity of our daily lives, our collaborative partnerships are supporting the Fifth Industrial Revolution with multiple data centers both under design and in active construction across the continental US.  
While focusing on building structures for the human-centric & sustainable industries of tomorrow, we also remain active in our local communities, the great state of IN, and the Midwest at large, with partners who engage us on a wide range of K-12, non-profit, industrial, and commercial construction projects, offering us the opportunity to provide innovative solutions on unique projects, and the ability to deploy a wide array of structural materials to meet our clientsâ€™ needs. Our structural engineers work as a collaborative team in service to our clients and remain actively involved throughout the projectâ€™s lifecycle thereby enhancing both our design approach and how we execute each project.  Knowing the value each team member brings, our executive leadership chooses to be intimately involved in the mentoring and cultivation of each team memberâ€™s professional growth and career success.

",https://magnuseng.com/,,Full-Time,,Structural Engineer,Civil Engineering,,Civil Engineering,"Internship, Job","Alumni, Masters, Senior, Junior",TRUE,FALSE,FALSE,Yes,Yes,No,Yes,No
9643,Caterpillar Inc.,Manufacturing,"For 100 years, Caterpillar has been helping customers build a better, more sustainable world and are committed and contributing to a reduced-carbon future. 

With 2024 sales and revenues of $64.8 billion, Caterpillar Inc. is the worldâ€™s leading manufacturer of construction and mining equipment, off-highway diesel and natural gas engines, industrial gas turbines and diesel-electric locomotives.",http://www.caterpillar.com,"Manufacturing, Supply Chain, Order to Delivery",Full-Time,,"2025 Summer Corporate Intern, Leadership & Technical Development Program",,"Business Administration & Management, Business Analytics, General Engineering, Mechanical Engineering, Supply Chain Management","Biomathematics, Biomedical Engineering, Chemical Engineering, Computer Engineering, Computer Science, Data Science, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), International Computer Science, Mathematics, Mechanical Engineering, Software Engineering, Syst. Engr & Mgmt Internat'l","Internship, Job","Masters, Senior, Junior, Sophomore, Freshman",TRUE,FALSE,FALSE,Yes,No,No,Yes,No
339023,"EVS, Inc.",Utilities and Renewable Energy,"Since 1979, EVS has provided Civil and Electrical Engineering, Land Surveying, and Environmental permitting assistance to customers throughout the U.S. By 1991, the company started doing civil designs for the U.S. Military and by late 2010, began working in Wind Energy. EVS entered the Solar Market in late 2014 and further grew the company until the present when over half of EVS's work has to do with engineering the Civil and Electrical designs for the U.S. Solar Market.",http://www.evs-eng.com/,,Full-Time,"Civil Engineer - Entry Level, Electrical Staff Engineer, PV & BESS Engineer - Entry Level","Civil Staff Engineer, Electrical Staff Engineer, PV & BESS Engineer - Entry Level",,,,Job,Senior,TRUE,FALSE,FALSE,No,No,No,No,No
11536,Harrison Steel Castings Company,Manufacturing,"The Harrison Steel Castings Company is a global leader in production of highly engineered carbon and low/medium alloy steel castings. Harrison Steel operates a state-of-the-art, technology-driven international engineering and manufacturing organization. Sophisticated engineering software, tightly controlled manufacturing processes, an emphasis on safety, and  continuous improvement ensure the best results possible.",http://www.hscast.com,,Full-Time,Foundry Process Engineer,Foundry Process Engineer,,,,"Internship, Job",,TRUE,FALSE,FALSE,Yes,Yes,No,Yes,No
93034,Hazen and Sawyer,Civil Engineering,"Hazen and Sawyer is an employee-owned firm of more than 2,000 people, all working to help communities protect public health and the environment. Our primary focus is the planning, design, and oversight of construction of environmental infrastructure â€“ for water, wastewater, and stormwater management. Hazen fosters a work environment low on bureaucracy and high in creativity. Throughout our history, our mission has remained constant â€“ provide top-quality, client-focused environmental services. To do this, we strive to recruit the best people, provide them with challenging, interesting, and creative assignments, and furnish them with the tools they need to succeed.",http://www.hazenandsawyer.com/,Engineering,Full-Time,,None,,,,"Internship, Job","Alumni, Masters, Senior, Junior, Sophomore",TRUE,FALSE,FALSE,No,No,No,No,No
661534,Diesel Radiator Company,Manufacturing,"Since 1970, DRC Heat Transfer has been dedicated to providing high-quality heavy duty products, with excellent customer support and service. We focus on the customer, with standard or custom designs, all with short lead times. 

Manufacturer of cooling systems primarily used for large bore HD engines. ",http://www.drcht.com,,Full-Time,,"Design Engineer, Industrial Engineer, Product Engineer, Sales Engineer, Application Engineer",,"Industrial Engineering, Mechanical Engineering","Biomedical Engineering, Computer Engineering, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), Mechanical Engineering, Software Engineering","Cooperative Education, Internship","Senior, Junior, Sophomore, Freshman",TRUE,FALSE,FALSE,No,No,No,Yes,No
12226,"Butler, Fairman & Seufert Inc.",Civil Engineering,"At BF&S, weâ€™re proud to lead some of the regionâ€™s premier civil engineering projects. Our reputation for excellence comes from combining cutting-edge technology with practical, innovative designs that deliver real results. What truly sets us apart is our people. Our team of talented professionals builds strong partnershipsâ€”with each other and the communities we serve. With mentorship from experienced leaders and opportunities for hands-on learning, BF&S is the ideal place to launch and grow your career. We continue to thrive because of our trusted reputation, smart growth, and ability to seize new opportunitiesâ€”making BF&S a place where you can shape both your career and the world around you.",http://bfsengr.com,,Full-Time,,"Civil Engineer, Construction Inspector, Internship",,"Civil/Environmental Engineering, Construction Engineering","Civil Engineering, Engineering Management (MS), Environmental Engineering, Environmental Engineering (MS)","Internship, Job","Senior, Junior, Sophomore",TRUE,TRUE,TRUE,Yes,Yes,No,Yes,No
11614,Keurig Dr Pepper,Food & Beverage,"Keurig Dr Pepper (KDP) is a leading coffee and beverage company in North America, with annual revenue in excess of $11 billion. KDP holds leadership positions in soft drinks, specialty coffee and tea, water, juice and juice drinks and mixers, and markets the #1 single serve coffee brewing system in the U.S. The Company maintains an unrivaled distribution system that enables its portfolio of more than 125 owned, licensed and partner brands to be available nearly everywhere people shop and consume beverages. With a wide range of hot and cold beverages that meet virtually any consumer need, KDP key brands include KeurigÂ®, Dr PepperÂ®, Green Mountain Coffee RoastersÂ®, Canada DryÂ®, SnappleÂ®, BaiÂ®, Mottâ€™sÂ® and The Original Donut ShopÂ®. The Company employs more than 25,000 employees and operates more than 120 offices, manufacturing plants, warehouses and distribution centers across North America.  

Weâ€™re bringing fresh thinking to the beverage industry, and we want you to be part of it.
At Keurig Dr Pepper, weâ€™re building on our rich heritage to create the beverage company of the future. Join our strong, committed team of 25,000+ employees across the U.S., Canada, Mexico, the Caribbean and Europe who deliver outstanding results every day across marketing, sales, distribution, manufacturing, engineering and research and development. 

",http://www.keurigdrpepper.com,,Full-Time,,None,,,,Internship,"Junior, Sophomore",TRUE,FALSE,FALSE,No,No,No,No,No
10190,Freudenberg Sealing Technologies,Manufacturing,"Freudenberg-NOK Sealing Technologies (FNST), is a joint venture partnership between Freudenberg & Co. in Germany and NOK Corp in Japan.

Established in 1989 to address the sealing needs of customers in the United States, Canada and Mexico, FNST has become a leading producer of elastomeric materials and precision molded products for the aerospace, aftermarket, automotive, fluid power, appliance, food and beverage, construction, recreational, industrial and chemical industries.

FNST maintains a leading-edge focus in the Americas on the core competencies of sealing and elastomeric technologies. The company relentlessly pursues product and process perfection through proprietary lean manufacturing and Six Sigma programs. It is a valued development partner for OEMs and system suppliers seeking reduced warranty and total costs and an innovative industry leader. And it invests in its people and its communities through extensive training and community partnership programs.
",http://www.fst.com/,,Full-Time,,Engineering CoOps and/or Interns,,,,"Cooperative Education, Internship","Senior, Junior, Sophomore, Freshman",TRUE,TRUE,FALSE,Yes,No,No,No,No
347042,Major Tool & Machine,Manufacturing,"We have a world-class manufacturing facility, offering state-of-the-art machining, fabrication, assembly, and finishing services.  With our combination of world-class equipment, skilled employees, advanced technology, business & quality systems, engineering, and project management expertise, MTM is positioned to be the maximum value option for our customers.

Operating and registered as a certified small business, MTM has grown to over 600,000 square feet of manufacturing space in the Indianapolis area and excels in the following areas:

Complex engineering, fabrication, precision machining, and assemblies

Experienced project & program management

Contract manufacturing from material acquisition to assembly and testing

High variety, dedicated production services",https://www.majortool.com/,,Full-Time,,Engineer in Training,,,,,,FALSE,FALSE,FALSE,Yes,Yes,No,No,No
227879,"n-ask, incorporated",Defense,"NASK has over two decades of experience delivering innovative solutions to the complex technical challenges facing our partners in the DOD community. NASK is a mission-focused provider of SIGINT solutions. Our engineers and analysts are recognized leaders in the design, development, and implementation of cutting-edge geolocation applications and engineering services. Our team of seasoned engineers think outside the box using a combination of experience and technical breadth and depth to develop visionary solutions for our customers. 
We are a recognized leader in the design, development, and implementation of cutting-edge geolocation applications and engineering services. Notably, n~ask designed and developed geolocation applications that form the basis for most other geo-platforms currently in use within our community. NASK is a pioneer in the field of Analytic Tradecraft, having delivered software, support, and processes to the Federal Government that have revolutionized the way analysts work. We have a global presence providing on-site developmental and analytic technical staff in support of satellite, airborne, and terrestrial environments. ",http://n-ask.com,,Full-Time,,"Software Engineer Internship, Electrical Engineer Internship",,"Aerospace Engineering, Automation Engineering, Automotive Engineering, Computer Engineering, Computer Programming, Computer Science, Data Mining, Data Science, Electrical Engineering, Energy Engineering, General Engineering, Information Systems Management, Materials Science & Engineering, Mechanical Engineering, Network Engineering, Nuclear Engineering, Packaging Engineering, Software Design, User Experience/Social Computing","Biomathematics, Biomedical Engineering, Chemical Engineering, Computational Science, Computer Engineering, Computer Science, Data Science, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), Environmental Engineering, Environmental Engineering (MS), International Computer Science, Mathematics, Mechanical Engineering, Nanoengineering, Optical Engineering, Software Engineering, Syst. Engr & Mgmt Internat'l","Internship, Job","Alumni, Masters, Senior, Junior, Sophomore, Freshman",TRUE,FALSE,FALSE,No,No,No,Yes,No
16884,Evonik,Manufacturing,"Evonik is one of the world leaders in specialty chemicals. Profitable growth and a sustained increase in the value of the company form the heart of Evonikâ€™s corporate strategy. Our innovative spirit and integrate technology platforms support our strategic focus on high-growth megatrends in health, nutrition, resource efficiency and globalization. Evonik is active in over 100 countries around the world. And that means a world of opportunities for you. Thereâ€™s no better time than right now to build your future with us and be a part of our international team.",https://careers.evonik.com/en,,Full-Time,,"Process Engineer, Rotational Program , Summer Internship",,"Chemical Engineering, Chemistry, Mechanical Engineering","Chemical Engineering, Chemistry, Engineering Design, Mechanical Engineering","Internship, Job","Masters, Senior, Junior, Sophomore",TRUE,FALSE,FALSE,Yes,No,No,No,No
10796,General Motors,Automotive,"GM believes the next generation of innovators will help us challenge the status quo, build a better future, and create a world with zero crashes, zero emissions, and zero congestion. Thatâ€™s why our early career programs are designed to provide a variety of growth, mentorship, and development opportunities that help you explore career paths and find the role where you can make the biggest impact.",https://search-careers.gm.com/,,,,"Manufacturing Interns - Mechanical Engineer, Electrical Engineer, Quality Reliability Engineer, Industrial Engineering",,"Automation Engineering, Computer Engineering, Electrical Engineering, Industrial Engineering, Mechanical Engineering","Biomedical Engineering, Computational Science, Computer Engineering, Computer Science, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), International Computer Science, Mechanical Engineering, Software Engineering",Internship,"Junior, Sophomore, Freshman",TRUE,FALSE,FALSE,Yes,No,No,Yes,No
18932,Booz Allen Hamilton Inc,Information Technology,"Booz Allen is an advanced technology company delivering outcomes with speed for Americaâ€™s most critical defense, civil, and national security priorities. We build technology solutions using AI, cyber, and other cutting-edge technologies to advance and protect the nation and its citizens. By focusing on outcomes, we enable our people, clients, and their missions to succeedâ€”accelerating the nation to realize our purpose: Empower People to Change the WorldÂ®.",http://careers.boozallen.com/,,Full-Time,,None,,"Computer Programming, Computer Science, Data Science, Electrical Engineering, Physics","Biomathematics, Computational Science, Computer Science, Data Science, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Physics, International Computer Science, Mathematics, Nanoengineering, Optical Engineering, Physics, Software Engineering","Internship, Job","Doctorate, Masters, Senior, Junior",TRUE,FALSE,FALSE,No,No,No,No,No
15686,L3Harris Technologies,Defense,"L3Harris Technologies is an agile global aerospace and defense technology innovator, delivering end-to-end solutions that meet customersâ€™ mission-critical needs. The company provides advanced defense and commercial technologies across air, land, sea, space and cyber domains. L3Harris has approximately $17 billion in annual revenue, 50,000 employees and customers in more than 130 countries.
Dedicated to recruiting and developing diverse, high-performing talent who are passionate about what they do. Our employees are unified in a shared dedication to our customersâ€™ mission and quest for professional growth. L3Harris provides an inclusive, engaging environment designed to empower employees and promote work-life success. Fundamental to our culture is an unwavering focus on values, dedication to our communities, and commitment to excellence in everything we do.",http://www.l3harris.com,L3 Harris Technolgies,"Full-Time, Part-Time",,Entry Level Engineer ,,,,"Internship, Job",,TRUE,FALSE,FALSE,Yes,No,No,Yes,No
192747,Peerless Technologies Corporation,Defense,"Peerless Technologies Corporation, founded in 2000, provides a wide range of electronic warfare and cyber & systems engineering services, from R&D to technology implementation on fielded systems in the defense, intelligence, and civil markets. Peerless clients include NASAâ€™s Glenn Research Center; the F-22 Program Office; the Air Force Nuclear Weapons Center, Air Force Civil Engineer Center, the F-35 Joint Program Office and other federal agencies.",http://www.epeerless.com,,Full-Time,,None,,"Aerospace Engineering, Astronomy/Space Exploration, Automation Engineering, Aviation, Chemistry, Civil/Environmental Engineering, Computer Engineering, Computer Programming, Computer Science, Computer Systems Networking & Telecommunications, Cyber Security, Data Mining, Data Science, Electrical Engineering, Energy Engineering, General Engineering, Industrial Engineering, Information Systems Management, Materials Science & Engineering, Mathematics, Mechanical Engineering, Network Engineering, Nuclear Engineering, Physics, Software Design, Statistics, User Experience/Social Computing","Applied Optics, Biomathematics, Biomedical Engineering, Chemical Engineering, Chemistry, Civil Engineering, Computational Science, Computer Engineering, Computer Science, Data Science, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), Engineering Physics, Environmental Engineering, Environmental Engineering (MS), International Computer Science, Mathematics, Mechanical Engineering, Nanoengineering, Optical Engineering, Physics, Software Engineering, Syst. Engr & Mgmt Internat'l","Internship, Job",,TRUE,FALSE,FALSE,Yes,No,No,Yes,Yes
78201,Higher Ground LLC,Telecommunications,"Founded in 2012, Higher Ground is an innovative technology company based in Palo Alto, CA. HG is dedicated to providing worldwide, reliable, secure, and stealthy (LPI/LPD) connectivity over geostationary satellites 24 x 7. 

For those who join our team, they'll work with RF, DSP, and hardware engineers, and end-users to design and develop RF communication systems for worldwide data delivery.



",http://www.higherground.earth,,Full-Time,,"Mech Eng I, Software Eng I, Signals/RF",,,,Job,"Masters, Senior",TRUE,FALSE,FALSE,No,No,No,No,No
390921,Paragon Force Inc.,Defense,"DoD Woman Owned Small Business located near NSWC Crane, providing Engineering, Logistics and Machine Shop support.",http://www.paragonforce.com,,Full-Time,Systems Engineer - Shipboard Energy Storage,Systems Engineer - Shipboard Energy Storage,,,,Job,Senior,TRUE,FALSE,FALSE,Yes,Yes,No,No,No
61201,Carvana,Automotive,"â€œWe believe CVNA is in the early stages of becoming the next U.S. retail category killer.â€ 

â€“ Stephens Investment Bank, Analyst Report, Sept. 2024

Building leading-edge technology has been at the core of Carvanaâ€™s strategy since our founding, driving us to become the 3rd fastest company in history to organically reach the Fortune 500 following only Amazon and Google. Today, we remain founder-lead and as ambitious as ever. In 2024, we have not only emerged as the fastest growing automotive retailer, but also the most profitable thanks to our deep vertical integration across retail, lending, vehicle transportation, wholesale auctions, and more. 

If you want to grow not just as an Engineer but as a leader and business-builder, Carvana is the place for you. 
",http://www.carvana.com,,Full-Time,,None,,"Computer Programming, Computer Science, Data Mining, Data Science, Software Design","Biomathematics, Computational Science, Computer Science, Data Science, Engineering Design, International Computer Science, Mathematics, Software Engineering","Internship, Job",,TRUE,FALSE,TRUE,Yes,No,No,No,Yes
322422,Sheffer Corporation,Manufacturing,"Sheffer is a leader in custom and quality cylinder manufacturing that helps industries with hydraulic, pneumatic and custom cylinder solutions.

We've been making cylinders â€“ and only cylinders â€“ since 1952. And since that time, the Sheffer name has become synonymous with products of the highest quality, backed by strong engineering support and respected worldwide for lasting performance and our Gold Program guarantees. 

Details matter â€“ in some cases, they are the critical factor in your job safety, machine performance and industry success.  Better quality. Reduced downtime. Lower operating costs.  They're all part of the Sheffer Advantage.",http://www.sheffercorp.com,,Full-Time,,"Sales Engineer, Design Engineer",,,,Job,"Alumni, Senior, Junior",TRUE,FALSE,TRUE,No,No,No,No,No
48386,Steel Technologies LLC,Manufacturing,"Steel Technologies is a growth-oriented company that has earned a leadership position in the steel processing industry. We support a broad base of industry segments throughout North America and play a critical role in the supply chain. We are proud to be part of the North American industrial base which is crucial in creating jobs important to the economy. At Steel Technologies every position is important and contributes to our overall performance. Our success is directly due to a strong company culture based on teamwork, collaboration and continuous improvement. Operational excellence, keenly focused on exceeding customer expectations drives our success and profitability. ",http://www.steeltechnologies.com/,,Full-Time,,None,"Computer Engineering, Economics, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), Mechanical Engineering, Software Engineering","Automotive Engineering, Business Administration & Management, Civil Engineering Technologies & Technicians, Computer Engineering Technologies & Technicians, Computer Science, Electrical/Electronics Maintenance and Repair Technologies, Electrical Engineering, Electrical Engineering Technologies & Technicians, Electromechanical Instrumentation and Maintenance Technologies & Technicians, General Engineering, Industrial Engineering, Industrial Production Technologies & Technicians, Information Systems Management, Materials Science & Engineering, Mechanical Engineering, Mechanical Engineering Technologies & Technicians, Metalworking and Plasticworking, Operations Management, Quality Control and Safety Technologies & Technicians, Sales, Supply Chain Management, Transportation Operations, Maintenance, and Repair","Applied Biology, Applied Optics, Biochemistry, Biochemistry & Molecular Biology, Biochem & Molecular Biology, Biology, Biomathematics, Biomedical Engineering, Chemical Engineering, Chemistry, Civil Engineering, Computational Science, Computer Engineering, Computer Science, Data Science, Economics, Electrical & Computer Engr, Electrical Engineering, Engineering Design, Engineering Management, Engineering Management (MS), Engineering Physics, Environmental Engineering, Environmental Engineering (MS), International Computer Science, International Studies, Mathematics, Mechanical Engineering, Nanoengineering, Optical Engineering, Physics, Software Engineering, Syst. Engr & Mgmt Internat'l","Experiential Learning, Internship, Job","Second Year Community / Technical College, First Year Community / Technical College, Masters of Business Administration, Masters, Senior, Junior, Sophomore",TRUE,FALSE,FALSE,Yes,No,No,No,No
